dataset,algorithm,size,run,time_us,char_comparisons,char_inspections,radix_calls,quick_switches
prefix_150,standard_quicksort,900,19,27646,1495620,0,0,0
prefix_150,standard_quicksort,900,20,27776,1495620,0,0,0
prefix_150,standard_quicksort,900,21,27674,1495620,0,0,0
prefix_150,standard_quicksort,900,22,27690,1495620,0,0,0
prefix_150,standard_quicksort,900,23,27639,1495620,0,0,0
prefix_150,standard_quicksort,900,24,27643,1495620,0,0,0
prefix_150,standard_quicksort,900,25,27728,1495620,0,0,0
prefix_150,standard_quicksort,900,26,27673,1495620,0,0,0
prefix_150,standard_quicksort,900,27,27619,1495620,0,0,0
prefix_150,standard_quicksort,900,28,27656,1495620,0,0,0
prefix_150,standard_quicksort,900,29,27664,1495620,0,0,0
prefix_150,standard_quicksort,900,30,27630,1495620,0,0,0
prefix_150,standard_mergesort,900,1,21953,1166830,0,0,0
prefix_150,standard_mergesort,900,2,21795,1166830,0,0,0
prefix_150,standard_mergesort,900,3,21814,1166830,0,0,0
prefix_150,standard_mergesort,900,4,21922,1166830,0,0,0
prefix_150,standard_mergesort,900,5,21801,1166830,0,0,0
prefix_150,standard_mergesort,900,6,21825,1166830,0,0,0
prefix_150,standard_mergesort,900,7,21871,1166830,0,0,0
prefix_150,standard_mergesort,900,8,21818,1166830,0,0,0
prefix_150,standard_mergesort,900,9,21791,1166830,0,0,0
prefix_150,standard_mergesort,900,10,22109,1166830,0,0,0
prefix_150,standard_mergesort,900,11,21922,1166830,0,0,0
prefix_150,standard_mergesort,900,12,21831,1166830,0,0,0
prefix_150,standard_mergesort,900,13,22155,1166830,0,0,0
prefix_150,standard_mergesort,900,14,21780,1166830,0,0,0
prefix_150,standard_mergesort,900,15,21117,1166830,0,0,0
prefix_150,standard_mergesort,900,16,21020,1166830,0,0,0
prefix_150,standard_mergesort,900,17,21170,1166830,0,0,0
prefix_150,standard_mergesort,900,18,21281,1166830,0,0,0
prefix_150,standard_mergesort,900,19,21516,1166830,0,0,0
prefix_150,standard_mergesort,900,20,21549,1166830,0,0,0
prefix_150,standard_mergesort,900,21,21607,1166830,0,0,0
prefix_150,standard_mergesort,900,22,21119,1166830,0,0,0
prefix_150,standard_mergesort,900,23,21221,1166830,0,0,0
prefix_150,standard_mergesort,900,24,21486,1166830,0,0,0
prefix_150,standard_mergesort,900,25,21349,1166830,0,0,0
prefix_150,standard_mergesort,900,26,21348,1166830,0,0,0
prefix_150,standard_mergesort,900,27,21352,1166830,0,0,0
prefix_150,standard_mergesort,900,28,21285,1166830,0,0,0
prefix_150,standard_mergesort,900,29,21411,1166830,0,0,0
prefix_150,standard_mergesort,900,30,21379,1166830,0,0,0
prefix_150,string_quicksort,900,1,1853,282296,144610,0,0
prefix_150,string_quicksort,900,2,2000,282296,144610,0,0
prefix_150,string_quicksort,900,3,1939,282296,144610,0,0
prefix_150,string_quicksort,900,4,1909,282296,144610,0,0
prefix_150,string_quicksort,900,5,1977,282296,144610,0,0
prefix_150,string_quicksort,900,6,1871,282296,144610,0,0
prefix_150,string_quicksort,900,7,1993,282296,144610,0,0
prefix_150,string_quicksort,900,8,1972,282296,144610,0,0
prefix_150,string_quicksort,900,9,1870,282296,144610,0,0
prefix_150,string_quicksort,900,10,1975,282296,144610,0,0
prefix_150,string_quicksort,900,11,1909,282296,144610,0,0
prefix_150,string_quicksort,900,12,1952,282296,144610,0,0
prefix_150,string_quicksort,900,13,1973,282296,144610,0,0
prefix_150,string_quicksort,900,14,1870,282296,144610,0,0
prefix_150,string_quicksort,900,15,1973,282296,144610,0,0
prefix_150,string_quicksort,900,16,1944,282296,144610,0,0
prefix_150,string_quicksort,900,17,1899,282296,144610,0,0
prefix_150,string_quicksort,900,18,1973,282296,144610,0,0
prefix_150,string_quicksort,900,19,1890,282296,144610,0,0
prefix_150,string_quicksort,900,20,1971,282296,144610,0,0
prefix_150,string_quicksort,900,21,1948,282296,144610,0,0
prefix_150,string_quicksort,900,22,1908,282296,144610,0,0
prefix_150,string_quicksort,900,23,1992,282296,144610,0,0
prefix_150,string_quicksort,900,24,1879,282296,144610,0,0
prefix_150,string_quicksort,900,25,1966,282296,144610,0,0
prefix_150,string_quicksort,900,26,1972,282296,144610,0,0
prefix_150,string_quicksort,900,27,1866,282296,144610,0,0
prefix_150,string_quicksort,900,28,1989,282296,144610,0,0
prefix_150,string_quicksort,900,29,1975,282296,144610,0,0
prefix_150,string_quicksort,900,30,1853,282296,144610,0,0
prefix_150,lcp_mergesort,900,1,11471,1174314,0,0,0
prefix_150,lcp_mergesort,900,2,11498,1174314,0,0,0
prefix_150,lcp_mergesort,900,3,11508,1174314,0,0,0
prefix_150,lcp_mergesort,900,4,11488,1174314,0,0,0
prefix_150,lcp_mergesort,900,5,11512,1174314,0,0,0
prefix_150,lcp_mergesort,900,6,11460,1174314,0,0,0
prefix_150,lcp_mergesort,900,7,11399,1174314,0,0,0
prefix_150,lcp_mergesort,900,8,11470,1174314,0,0,0
prefix_150,lcp_mergesort,900,9,11466,1174314,0,0,0
prefix_150,lcp_mergesort,900,10,11434,1174314,0,0,0
prefix_150,lcp_mergesort,900,11,11463,1174314,0,0,0
prefix_150,lcp_mergesort,900,12,11446,1174314,0,0,0
prefix_150,lcp_mergesort,900,13,11872,1174314,0,0,0
prefix_150,lcp_mergesort,900,14,11885,1174314,0,0,0
prefix_150,lcp_mergesort,900,15,11701,1174314,0,0,0
prefix_150,lcp_mergesort,900,16,11698,1174314,0,0,0
prefix_150,lcp_mergesort,900,17,11781,1174314,0,0,0
prefix_150,lcp_mergesort,900,18,11688,1174314,0,0,0
prefix_150,lcp_mergesort,900,19,11872,1174314,0,0,0
prefix_150,lcp_mergesort,900,20,11709,1174314,0,0,0
prefix_150,lcp_mergesort,900,21,11716,1174314,0,0,0
prefix_150,lcp_mergesort,900,22,11673,1174314,0,0,0
prefix_150,lcp_mergesort,900,23,11677,1174314,0,0,0
prefix_150,lcp_mergesort,900,24,11676,1174314,0,0,0
prefix_150,lcp_mergesort,900,25,11681,1174314,0,0,0
prefix_150,lcp_mergesort,900,26,11706,1174314,0,0,0
prefix_150,lcp_mergesort,900,27,11714,1174314,0,0,0
prefix_150,lcp_mergesort,900,28,11672,1174314,0,0,0
prefix_150,lcp_mergesort,900,29,11676,1174314,0,0,0
prefix_150,lcp_mergesort,900,30,11673,1174314,0,0,0
prefix_150,msd_radix_sort,900,1,6140,0,273812,284,0
prefix_150,msd_radix_sort,900,2,6056,0,273812,284,0
prefix_150,msd_radix_sort,900,3,6073,0,273812,284,0
prefix_150,msd_radix_sort,900,4,6046,0,273812,284,0
prefix_150,msd_radix_sort,900,5,6074,0,273812,284,0
prefix_150,msd_radix_sort,900,6,6063,0,273812,284,0
prefix_150,msd_radix_sort,900,7,6058,0,273812,284,0
prefix_150,msd_radix_sort,900,8,6062,0,273812,284,0
prefix_150,msd_radix_sort,900,9,6113,0,273812,284,0
prefix_150,msd_radix_sort,900,10,6055,0,273812,284,0
prefix_150,msd_radix_sort,900,11,6080,0,273812,284,0
prefix_150,msd_radix_sort,900,12,6057,0,273812,284,0
prefix_150,msd_radix_sort,900,13,6059,0,273812,284,0
prefix_150,msd_radix_sort,900,14,6054,0,273812,284,0
prefix_150,msd_radix_sort,900,15,6071,0,273812,284,0
prefix_150,msd_radix_sort,900,16,6095,0,273812,284,0
prefix_150,msd_radix_sort,900,17,6052,0,273812,284,0
prefix_150,msd_radix_sort,900,18,6042,0,273812,284,0
prefix_150,msd_radix_sort,900,19,6052,0,273812,284,0
prefix_150,msd_radix_sort,900,20,6089,0,273812,284,0
prefix_150,msd_radix_sort,900,21,6063,0,273812,284,0
prefix_150,msd_radix_sort,900,22,6051,0,273812,284,0
prefix_150,msd_radix_sort,900,23,6048,0,273812,284,0
prefix_150,msd_radix_sort,900,24,6059,0,273812,284,0
prefix_150,msd_radix_sort,900,25,6053,0,273812,284,0
prefix_150,msd_radix_sort,900,26,6106,0,273812,284,0
prefix_150,msd_radix_sort,900,27,6042,0,273812,284,0
prefix_150,msd_radix_sort,900,28,6143,0,273812,284,0
prefix_150,msd_radix_sort,900,29,6054,0,273812,284,0
prefix_150,msd_radix_sort,900,30,6066,0,273812,284,0
prefix_150,quick_msd_radix_sort,900,1,5913,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,2,5872,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,3,5906,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,4,6046,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,5,6072,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,6,6138,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,7,5950,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,8,5883,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,9,5864,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,10,5869,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,11,5889,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,12,5858,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,13,5926,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,14,5871,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,15,5892,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,16,5918,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,17,5855,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,18,5922,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,19,5900,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,20,5873,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,21,5876,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,22,5871,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,23,5870,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,24,5877,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,25,5863,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,26,5892,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,27,5871,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,28,5888,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,29,5860,3702,274962,151,74
prefix_150,quick_msd_radix_sort,900,30,5891,3702,274962,151,74
prefix_150,standard_quicksort,1000,1,30665,1657804,0,0,0
prefix_150,standard_quicksort,1000,2,30613,1657804,0,0,0
prefix_150,standard_quicksort,1000,3,30603,1657804,0,0,0
prefix_150,standard_quicksort,1000,4,30724,1657804,0,0,0
prefix_150,standard_quicksort,1000,5,30612,1657804,0,0,0
prefix_150,standard_quicksort,1000,6,30620,1657804,0,0,0
prefix_150,standard_quicksort,1000,7,30754,1657804,0,0,0
prefix_150,standard_quicksort,1000,8,30774,1657804,0,0,0
prefix_150,standard_quicksort,1000,9,30678,1657804,0,0,0
prefix_150,standard_quicksort,1000,10,30620,1657804,0,0,0
prefix_150,standard_quicksort,1000,11,30680,1657804,0,0,0
prefix_150,standard_quicksort,1000,12,30614,1657804,0,0,0
prefix_150,standard_quicksort,1000,13,30619,1657804,0,0,0
prefix_150,standard_quicksort,1000,14,30749,1657804,0,0,0
prefix_150,standard_quicksort,1000,15,30674,1657804,0,0,0
prefix_150,standard_quicksort,1000,16,30576,1657804,0,0,0
prefix_150,standard_quicksort,1000,17,30694,1657804,0,0,0
prefix_150,standard_quicksort,1000,18,30644,1657804,0,0,0
prefix_150,standard_quicksort,1000,19,30595,1657804,0,0,0
prefix_150,standard_quicksort,1000,20,30599,1657804,0,0,0
prefix_150,standard_quicksort,1000,21,30666,1657804,0,0,0
prefix_150,standard_quicksort,1000,22,30647,1657804,0,0,0
prefix_150,standard_quicksort,1000,23,30597,1657804,0,0,0
prefix_150,standard_quicksort,1000,24,30857,1657804,0,0,0
prefix_150,standard_quicksort,1000,25,30639,1657804,0,0,0
prefix_150,standard_quicksort,1000,26,30586,1657804,0,0,0
prefix_150,standard_quicksort,1000,27,30641,1657804,0,0,0
prefix_150,standard_quicksort,1000,28,30656,1657804,0,0,0
prefix_150,standard_quicksort,1000,29,30607,1657804,0,0,0
prefix_150,standard_quicksort,1000,30,30624,1657804,0,0,0
prefix_150,standard_mergesort,1000,1,24739,1316732,0,0,0
prefix_150,standard_mergesort,1000,2,24711,1316732,0,0,0
prefix_150,standard_mergesort,1000,3,24724,1316732,0,0,0
prefix_150,standard_mergesort,1000,4,24665,1316732,0,0,0
prefix_150,standard_mergesort,1000,5,24713,1316732,0,0,0
prefix_150,standard_mergesort,1000,6,24582,1316732,0,0,0
prefix_150,standard_mergesort,1000,7,24588,1316732,0,0,0
prefix_150,standard_mergesort,1000,8,24555,1316732,0,0,0
prefix_150,standard_mergesort,1000,9,25014,1316732,0,0,0
prefix_150,standard_mergesort,1000,10,24581,1316732,0,0,0
prefix_150,standard_mergesort,1000,11,24572,1316732,0,0,0
prefix_150,standard_mergesort,1000,12,24587,1316732,0,0,0
prefix_150,standard_mergesort,1000,13,24855,1316732,0,0,0
prefix_150,standard_mergesort,1000,14,25054,1316732,0,0,0
prefix_150,standard_mergesort,1000,15,24857,1316732,0,0,0
prefix_150,standard_mergesort,1000,16,24963,1316732,0,0,0
prefix_150,standard_mergesort,1000,17,25121,1316732,0,0,0
prefix_150,standard_mergesort,1000,18,24803,1316732,0,0,0
prefix_150,standard_mergesort,1000,19,24621,1316732,0,0,0
prefix_150,standard_mergesort,1000,20,24645,1316732,0,0,0
prefix_150,standard_mergesort,1000,21,24634,1316732,0,0,0
prefix_150,standard_mergesort,1000,22,23322,1316732,0,0,0
prefix_150,standard_mergesort,1000,23,23628,1316732,0,0,0
prefix_150,standard_mergesort,1000,24,23812,1316732,0,0,0
prefix_150,standard_mergesort,1000,25,23996,1316732,0,0,0
prefix_150,standard_mergesort,1000,26,24006,1316732,0,0,0
prefix_150,standard_mergesort,1000,27,24005,1316732,0,0,0
prefix_150,standard_mergesort,1000,28,24024,1316732,0,0,0
prefix_150,standard_mergesort,1000,29,24069,1316732,0,0,0
prefix_150,standard_mergesort,1000,30,24112,1316732,0,0,0
prefix_150,string_quicksort,1000,1,2176,313952,160121,0,0
prefix_150,string_quicksort,1000,2,2053,313952,160121,0,0
prefix_150,string_quicksort,1000,3,2187,313952,160121,0,0
prefix_150,string_quicksort,1000,4,2074,313952,160121,0,0
prefix_150,string_quicksort,1000,5,2188,313952,160121,0,0
prefix_150,string_quicksort,1000,6,2093,313952,160121,0,0
prefix_150,string_quicksort,1000,7,2181,313952,160121,0,0
prefix_150,string_quicksort,1000,8,2078,313952,160121,0,0
prefix_150,string_quicksort,1000,9,2185,313952,160121,0,0
prefix_150,string_quicksort,1000,10,2120,313952,160121,0,0
prefix_150,string_quicksort,1000,11,2101,313952,160121,0,0
prefix_150,string_quicksort,1000,12,2180,313952,160121,0,0
prefix_150,string_quicksort,1000,13,2084,313952,160121,0,0
prefix_150,string_quicksort,1000,14,2182,313952,160121,0,0
prefix_150,string_quicksort,1000,15,2073,313952,160121,0,0
prefix_150,string_quicksort,1000,16,2181,313952,160121,0,0
prefix_150,string_quicksort,1000,17,2132,313952,160121,0,0
prefix_150,string_quicksort,1000,18,2128,313952,160121,0,0
prefix_150,string_quicksort,1000,19,2177,313952,160121,0,0
prefix_150,string_quicksort,1000,20,2084,313952,160121,0,0
prefix_150,string_quicksort,1000,21,2180,313952,160121,0,0
prefix_150,string_quicksort,1000,22,2073,313952,160121,0,0
prefix_150,string_quicksort,1000,23,2183,313952,160121,0,0
prefix_150,string_quicksort,1000,24,2074,313952,160121,0,0
prefix_150,string_quicksort,1000,25,2180,313952,160121,0,0
prefix_150,string_quicksort,1000,26,2088,313952,160121,0,0
prefix_150,string_quicksort,1000,27,2190,313952,160121,0,0
prefix_150,string_quicksort,1000,28,2124,313952,160121,0,0
prefix_150,string_quicksort,1000,29,2134,313952,160121,0,0
prefix_150,string_quicksort,1000,30,2167,313952,160121,0,0
prefix_150,lcp_mergesort,1000,1,12951,1325179,0,0,0
prefix_150,lcp_mergesort,1000,2,12973,1325179,0,0,0
prefix_150,lcp_mergesort,1000,3,12922,1325179,0,0,0
prefix_150,lcp_mergesort,1000,4,12919,1325179,0,0,0
prefix_150,lcp_mergesort,1000,5,12869,1325179,0,0,0
prefix_150,lcp_mergesort,1000,6,12969,1325179,0,0,0
prefix_150,lcp_mergesort,1000,7,12875,1325179,0,0,0
prefix_150,lcp_mergesort,1000,8,12932,1325179,0,0,0
prefix_150,lcp_mergesort,1000,9,12896,1325179,0,0,0
prefix_150,lcp_mergesort,1000,10,12970,1325179,0,0,0
prefix_150,lcp_mergesort,1000,11,13101,1325179,0,0,0
prefix_150,lcp_mergesort,1000,12,13094,1325179,0,0,0
prefix_150,lcp_mergesort,1000,13,12967,1325179,0,0,0
prefix_150,lcp_mergesort,1000,14,12862,1325179,0,0,0
prefix_150,lcp_mergesort,1000,15,12991,1325179,0,0,0
prefix_150,lcp_mergesort,1000,16,13032,1325179,0,0,0
prefix_150,lcp_mergesort,1000,17,13002,1325179,0,0,0
prefix_150,lcp_mergesort,1000,18,12975,1325179,0,0,0
prefix_150,lcp_mergesort,1000,19,12847,1325179,0,0,0
prefix_150,lcp_mergesort,1000,20,12963,1325179,0,0,0
prefix_150,lcp_mergesort,1000,21,12844,1325179,0,0,0
prefix_150,lcp_mergesort,1000,22,12945,1325179,0,0,0
prefix_150,lcp_mergesort,1000,23,12910,1325179,0,0,0
prefix_150,lcp_mergesort,1000,24,12951,1325179,0,0,0
prefix_150,lcp_mergesort,1000,25,12871,1325179,0,0,0
prefix_150,lcp_mergesort,1000,26,12954,1325179,0,0,0
prefix_150,lcp_mergesort,1000,27,12964,1325179,0,0,0
prefix_150,lcp_mergesort,1000,28,12862,1325179,0,0,0
prefix_150,lcp_mergesort,1000,29,12989,1325179,0,0,0
prefix_150,lcp_mergesort,1000,30,12884,1325179,0,0,0
prefix_150,msd_radix_sort,1000,1,6711,0,304268,298,0
prefix_150,msd_radix_sort,1000,2,6763,0,304268,298,0
prefix_150,msd_radix_sort,1000,3,6737,0,304268,298,0
prefix_150,msd_radix_sort,1000,4,6768,0,304268,298,0
prefix_150,msd_radix_sort,1000,5,6730,0,304268,298,0
prefix_150,msd_radix_sort,1000,6,6724,0,304268,298,0
prefix_150,msd_radix_sort,1000,7,6796,0,304268,298,0
prefix_150,msd_radix_sort,1000,8,6765,0,304268,298,0
prefix_150,msd_radix_sort,1000,9,6735,0,304268,298,0
prefix_150,msd_radix_sort,1000,10,6743,0,304268,298,0
prefix_150,msd_radix_sort,1000,11,6718,0,304268,298,0
prefix_150,msd_radix_sort,1000,12,6721,0,304268,298,0
prefix_150,msd_radix_sort,1000,13,6726,0,304268,298,0
prefix_150,msd_radix_sort,1000,14,6729,0,304268,298,0
prefix_150,msd_radix_sort,1000,15,6728,0,304268,298,0
prefix_150,msd_radix_sort,1000,16,6737,0,304268,298,0
prefix_150,msd_radix_sort,1000,17,6735,0,304268,298,0
prefix_150,msd_radix_sort,1000,18,6822,0,304268,298,0
prefix_150,msd_radix_sort,1000,19,6762,0,304268,298,0
prefix_150,msd_radix_sort,1000,20,6768,0,304268,298,0
prefix_150,msd_radix_sort,1000,21,6733,0,304268,298,0
prefix_150,msd_radix_sort,1000,22,6777,0,304268,298,0
prefix_150,msd_radix_sort,1000,23,6733,0,304268,298,0
prefix_150,msd_radix_sort,1000,24,6765,0,304268,298,0
prefix_150,msd_radix_sort,1000,25,6732,0,304268,298,0
prefix_150,msd_radix_sort,1000,26,6729,0,304268,298,0
prefix_150,msd_radix_sort,1000,27,6725,0,304268,298,0
prefix_150,msd_radix_sort,1000,28,6734,0,304268,298,0
prefix_150,msd_radix_sort,1000,29,6729,0,304268,298,0
prefix_150,msd_radix_sort,1000,30,6724,0,304268,298,0
prefix_150,quick_msd_radix_sort,1000,1,6779,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,2,6533,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,3,6461,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,4,6527,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,5,6541,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,6,6552,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,7,6520,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,8,6614,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,9,6518,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,10,6516,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,11,6557,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,12,6490,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,13,6498,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,14,6504,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,15,6489,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,16,6489,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,17,6483,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,18,6528,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,19,6552,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,20,6496,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,21,6488,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,22,6491,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,23,6521,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,24,6565,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,25,6535,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,26,6516,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,27,6524,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,28,6545,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,29,6518,4229,305555,151,74
prefix_150,quick_msd_radix_sort,1000,30,6517,4229,305555,151,74
prefix_150,standard_quicksort,1100,1,32304,1740330,0,0,0
prefix_150,standard_quicksort,1100,2,32159,1740330,0,0,0
prefix_150,standard_quicksort,1100,3,32112,1740330,0,0,0
prefix_150,standard_quicksort,1100,4,32165,1740330,0,0,0
prefix_150,standard_quicksort,1100,5,32157,1740330,0,0,0
prefix_150,standard_quicksort,1100,6,32181,1740330,0,0,0
prefix_150,standard_quicksort,1100,7,32601,1740330,0,0,0
prefix_150,standard_quicksort,1100,8,32370,1740330,0,0,0
prefix_150,standard_quicksort,1100,9,32212,1740330,0,0,0
prefix_150,standard_quicksort,1100,10,32190,1740330,0,0,0
prefix_150,standard_quicksort,1100,11,32158,1740330,0,0,0
prefix_150,standard_quicksort,1100,12,32146,1740330,0,0,0
prefix_150,standard_quicksort,1100,13,32148,1740330,0,0,0
prefix_150,standard_quicksort,1100,14,32224,1740330,0,0,0
